,Open,High,Low,Close
2023-09-12,0.9009,0.9016,0.8975,0.8991
2023-09-13,0.8986,0.9005,0.8933,0.8934
2023-09-14,0.8941,0.8962,0.8918,0.8926
2023-09-15,0.8926,0.8959,0.891,0.8924
2023-09-18,0.8889,0.899,0.8889,0.8945
2023-09-19,0.8944,0.8968,0.8874,0.8881
2023-09-20,0.8877,0.8923,0.8829,0.8864
2023-09-21,0.8859,0.8916,0.8822,0.8896
2023-09-22,0.8899,0.8954,0.8864,0.8924
2023-09-25,0.891,0.8954,0.8882,0.889
2023-09-26,0.8896,0.8899,0.8833,0.8855
2023-09-27,0.8855,0.8864,0.8788,0.8801
2023-09-28,0.8804,0.8804,0.8757,0.8797
2023-09-29,0.879,0.8854,0.8776,0.8854
2023-10-02,0.8791,0.8867,0.873,0.8755
2023-10-03,0.8755,0.8755,0.8706,0.8731
2023-10-04,0.8728,0.8765,0.8708,0.8758
2023-10-05,0.8755,0.8785,0.8711,0.8729
2023-10-06,0.8733,0.8739,0.8666,0.8669
2023-10-09,0.8702,0.8715,0.8671,0.8702
2023-10-10,0.8705,0.8789,0.8698,0.8771
2023-10-11,0.8771,0.8842,0.8758,0.8809
2023-10-12,0.8807,0.8907,0.8798,0.886
2023-10-13,0.8862,0.8908,0.8817,0.8897
2023-10-16,0.8886,0.8917,0.8876,0.8897
2023-10-17,0.8891,0.8922,0.8852,0.8913
2023-10-18,0.8905,0.8934,0.8881,0.8918
2023-10-19,0.8914,0.8917,0.8873,0.8899
2023-10-20,0.8898,0.8901,0.8851,0.8872
2023-10-23,0.8855,0.8907,0.8832,0.8901
2023-10-24,0.8891,0.8948,0.8882,0.8931
2023-10-25,0.8931,0.8974,0.8911,0.8951
2023-10-26,0.895,0.8968,0.8911,0.8942
2023-10-27,0.8933,0.8997,0.8932,0.898
2023-10-30,0.8984,0.9031,0.8972,0.9005
2023-10-31,0.9005,0.9032,0.8977,0.8998
2023-11-01,0.8986,0.8991,0.8941,0.897
2023-11-02,0.8973,0.9023,0.8959,0.8987
2023-11-03,0.8977,0.909,0.8968,0.9028
2023-11-06,0.9072,0.9095,0.9029,0.9065
2023-11-07,0.9052,0.9088,0.9038,0.9058
2023-11-08,0.906,0.9091,0.9058,0.9075
2023-11-09,0.9076,0.9113,0.9038,0.9047
2023-11-10,0.9048,0.9058,0.8978,0.8993
2023-11-13,0.8992,0.9014,0.895,0.8995
2023-11-14,0.899,0.9051,0.8946,0.9042
2023-11-15,0.9039,0.9058,0.8928,0.9003
2023-11-16,0.9011,0.909,0.8959,0.907
2023-11-17,0.9053,0.9086,0.9016,0.9038
