Close,Max_10,Min_10,Max_21,Min_21,Max_50,Min_50,Max_100,Min_100,Max_200,Min_200,MA_10,MA_50,MA_200,Pivot_Points,RSI,BBands,buy,sell
42.712,42.712,42.363,42.712,41.558,42.712,41.076,42.712,40.446,42.712,39.328,42.595,41.84176,40.898430000000005,42.712,71.95639006662628,42.31955,1,0
42.758,42.758,42.363,42.758,41.744,42.758,41.076,42.758,40.446,42.758,39.328,42.615300000000005,41.868539999999996,40.914475,42.758,72.15874924834637,42.37025,1,0
42.659,42.758,42.363,42.758,41.761,42.758,41.076,42.758,40.553,42.758,39.328,42.6184,41.89845999999999,40.930105,42.758,65.41538461538448,42.4146,1,0
42.718,42.758,42.363,42.758,41.761,42.758,41.076,42.758,40.553,42.758,39.613,42.62740000000001,41.929520000000004,40.947055,42.758,54.34606011372888,42.462450000000004,1,0
42.718,42.758,42.363,42.758,41.862,42.758,41.076,42.758,40.613,42.758,39.613,42.636399999999995,41.962300000000006,40.962349999999994,42.718,59.36113575865141,42.505250000000004,1,0
42.718,42.758,42.544,42.758,41.987,42.758,41.076,42.758,40.613,42.758,39.613,42.6719,41.99426,40.97685499999999,42.718,57.553290083410644,42.54025,1,0
42.901,42.901,42.544,42.901,41.987,42.901,41.076,42.901,40.698,42.901,39.613,42.698600000000006,42.027840000000005,40.99264,42.901,61.480235492010095,42.585950000000004,0,0
42.924,42.924,42.544,42.924,42.021,42.924,41.076,42.924,40.734,42.924,39.613,42.728300000000004,42.064040000000006,41.00787499999999,42.924,62.211221122112086,42.6311,0,0
43.051,43.051,42.544,43.051,42.158,43.051,41.076,43.051,40.734,43.051,39.613,42.770300000000006,42.0996,41.024035000000005,43.051,65.79536967886474,42.67575,0,0
43.321,43.321,42.659,43.321,42.363,43.321,41.076,43.321,40.734,43.321,39.613,42.848,42.13862,41.04121,43.321,85.63988095238068,42.71125,0,0
43.461,43.461,42.659,43.461,42.363,43.461,41.16,43.461,40.734,43.461,39.613,42.922900000000006,42.186319999999995,41.059615,43.461,84.08903544929896,42.75895,0,0
43.415,43.461,42.659,43.461,42.363,43.461,41.28,43.461,40.734,43.461,39.613,42.9886,42.23142000000001,41.077535,43.461,81.46964856229994,42.80195,0,0
43.612,43.612,42.718,43.612,42.363,43.612,41.28,43.612,40.734,43.612,39.613,43.0839,42.276579999999996,41.096410000000006,43.612,83.94463667820041,42.851150000000004,0,0
