Close,Max_14,Min_14,Max_50,Min_50,Max_90,Min_90,MA_50,MA_200,MACD,ATR,Pivot_Points,Bearish_Candlestick_Patterns,label
0.80019,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7956308,,0.004574285024011693,0.8056714285714285,0.81148,0.80019,1
0.8035,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7958362,,0.004066573871511547,0.8059742857142856,0.80883,0.80019,1
0.80355,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7959172,,0.0036264403603332163,0.8062471428571429,0.80355,0.80019,1
0.81188,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7962456,,0.0039047808816570218,0.8070171428571429,0.81188,0.8035,1
0.81041,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7965287999999999,,0.003961090054983019,0.807855,0.81188,0.80355,1
0.80724,0.81787,0.79747,0.81787,0.78133,0.81787,0.78133,0.7967407999999999,,0.003707188808386719,0.8082364285714286,0.81188,0.80724,1
0.81037,0.81787,0.80019,0.81787,0.78133,0.81787,0.78133,0.7970151999999999,,0.003715702774063301,0.809157857142857,0.81041,0.80724,1
0.80873,0.81787,0.80019,0.81787,0.78133,0.81787,0.78133,0.7973874000000001,,0.0035492028580086377,0.8093164285714286,0.81037,0.80724,1
0.81265,0.81787,0.80019,0.81787,0.78133,0.81787,0.78133,0.7977678,,0.003691014002318971,0.8092907142857142,0.81265,0.80873,1
0.81075,0.81787,0.80019,0.81787,0.78133,0.81787,0.78133,0.7981153999999999,,0.0036084898105128715,0.8090057142857142,0.81265,0.80873,1
0.80966,0.81265,0.80019,0.81787,0.78133,0.81787,0.78133,0.7983727999999999,,0.003415760146727287,0.8084192857142857,0.81265,0.80966,1
0.81297,0.81297,0.80019,0.81787,0.78133,0.81787,0.78133,0.7987859999999999,,0.0034898806648813174,0.8087292857142856,0.81297,0.80966,1
0.81347,0.81347,0.80019,0.81787,0.78133,0.81787,0.78133,0.7990844,,0.0035480676159720392,0.8088714285714286,0.81347,0.80966,1
0.80435,0.81347,0.80019,0.81787,0.78133,0.81787,0.78133,0.7991918,,0.0028257004965591692,0.8085514285714285,0.81347,0.80435,1
0.80324,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.7993207999999999,,0.0021389946281124006,0.8087692857142857,0.81347,0.80324,1
0.80527,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.7994801999999999,,0.0017385385245930474,0.8088957142857144,0.80527,0.80324,1
0.80388,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.7997146,,0.0012940952694187047,0.8089192857142856,0.80527,0.80324,1
0.80461,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.7998116000000001,,0.0009893708356562003,0.8083999999999999,0.80527,0.80388,1
0.80441,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.8000244,,0.0007233973238974789,0.8079714285714286,0.80461,0.80388,1
0.8044,0.81347,0.80324,0.81787,0.78133,0.81787,0.78133,0.8003036,,0.0005059719534438178,0.8077685714285714,0.80461,0.8044,1
